trans_date,trans_month,trans_year,category,upi_number,transaction_amount,state,zip code,fraud
20,7,2020,13,7346426360,1414.976198,,30777,0
24,6,2020,16,4214838157,4587.625945,,46791,0
20,6,2022,8,9641942248,5708.581342,,15945,1
2,5,2021,4,5218442251,3062.477955,,54276,0
24,5,2020,17,4542989779,8909.841948,,28315,1
5,3,2022,21,2864369146,3738.777355,,15667,0
27,7,2021,4,7294282104,4741.813115,,53160,1
16,11,2020,2,1111175031,3377.959723,,67027,0
8,6,2022,1,6879020764,6807.120522,,32636,0
4,4,2021,17,3255338114,7386.307282,,53713,0
14,12,2022,17,4876605160,5566.199552,,17393,0
4,12,2021,8,6667056275,9597.131859,,42605,0
5,7,2021,2,1827613692,3559.842833,,58045,0
26,12,2023,12,7573201215,3536.458304,,83317,0
8,5,2023,10,4531097507,6230.017512,,67394,0
16,3,2021,15,3095724464,246.6291406,,45515,0
24,6,2020,13,4279886384,2094.957805,,39535,0
29,8,2020,12,4769415481,3881.246304,,85965,0
10,7,2022,9,5159778171,5287.325935,,46361,0
17,11,2022,20,6555308580,213.4176243,,93248,0
14,10,2021,11,3101417188,7188.488196,,93976,0
12,5,2023,21,9091734419,1379.289772,,21915,0
11,2,2023,7,1514440939,7765.239167,,90810,1
28,12,2021,5,6464340259,4793.206355,,50094,0
7,2,2020,1,5006928692,8750.270081,,23880,0
3,9,2021,8,4946589492,7024.711222,,35227,0
28,9,2021,10,6009953232,5613.546342,,82853,0
15,8,2020,17,3903977523,7123.215436,,48040,0
16,5,2021,23,8913300119,6547.268354,,32293,0
6,9,2023,18,7999507020,1,,17208,0
11,5,2021,16,2144031161,8596.188285,,91984,0
30,10,2023,4,3477096362,5952.993707,,54484,0
7,12,2023,19,7674727899,8073.87438,,40710,0
21,6,2020,23,4228149740,4945.530982,,24276,0
3,9,2020,18,1523110625,7497.149764,,57653,0
1,11,2022,10,9989910433,5403.266297,,91474,0
2,9,2021,17,5379883533,10086.2926,,72052,0
13,3,2021,19,1517165120,3036.792349,,21266,0
14,7,2021,0,3305759153,40.73757823,,59034,0
7,11,2020,21,7544442462,4806.975128,,33377,0
19,7,2023,16,9332082097,3178.498993,,40494,0
13,5,2021,9,5017545212,1,,69549,0
23,12,2021,6,7611582938,3232.420109,,83965,0
26,2,2021,8,6219502001,1979.533537,,53884,0
9,5,2023,7,6984258183,1,,49837,0
26,3,2021,17,1698394357,8479.057317,,37744,0
13,1,2020,10,8320771609,4366.398723,,76102,0
17,5,2022,1,2450885590,5095.356823,,49936,0
21,4,2023,13,2487996481,1253.93858,,45142,0
29,3,2020,12,7789889393,8223.456567,,97528,0
10,12,2022,19,1570724152,4665.915821,,10592,1
1,3,2020,20,2698843934,1,,83173,0
3,12,2022,9,2149956907,2820.339161,,87072,0
22,7,2020,14,9283913090,2635.851819,,85721,0
6,9,2023,6,7880871198,3862.807459,,56273,0
18,4,2020,7,4316612087,4909.747166,,24089,0
17,8,2021,21,1432338323,8874.809493,,23201,0
30,9,2020,21,5311042065,3914.114459,,87637,0
18,10,2023,8,1387017995,4273.633209,,15803,0
15,6,2020,18,1751738226,9479.020167,,64210,0
15,5,2022,10,7691732429,625.2733747,,68671,0
26,12,2022,8,4686550446,4026.135303,,23881,0
14,4,2020,3,6762056734,3190.434549,,39656,0
16,8,2021,23,2976926566,1,,79731,0
17,12,2020,14,7889179723,2913.60891,,64380,1
11,2,2020,7,9442596998,5258.747834,,11776,0
14,12,2023,9,4585696912,10943.76521,,33949,0
31,11,2022,18,6421465303,2563.938384,,99841,0
20,8,2022,6,8892990539,4632.744422,,26567,0
30,1,2021,12,6078204811,1718.076514,,48877,0
7,5,2023,8,6694105212,7208.657583,,35499,0
5,9,2022,10,3542054821,3343.048706,,72866,0
21,10,2022,22,9646500661,7144.323587,,15784,0
16,6,2023,13,9124275299,2414.130171,,44709,0
10,7,2022,10,9552673859,1,,93283,0
21,10,2023,14,9464321235,6565.717112,,65858,0
22,12,2021,5,6205402632,6294.496296,,59187,0
31,6,2023,3,7155882612,6316.513495,,42908,0
23,8,2021,0,7848344917,3288.888553,,64905,0
3,12,2021,17,5416282716,11795.35759,,51466,0
24,4,2021,14,1949775103,4627.789029,,15723,0
5,2,2022,23,1828714396,2511.951595,,46925,0
12,8,2020,20,4981081263,3797.997699,,32876,0
9,10,2022,8,6694865635,3358.150877,,54282,0
22,9,2023,18,3624172088,4455.82076,,73006,0
29,11,2023,19,8344778053,5948.704921,,79099,0
22,6,2021,8,2343370990,14376.04279,,20609,0
22,2,2021,22,3507786401,4963.957279,,54054,0
25,7,2021,20,1072073095,1018.042493,,11341,0
14,12,2020,3,4445370721,6896.458051,,56662,0
5,9,2020,3,5450954239,9852.192648,,25972,0
22,11,2022,7,7678698547,5168.724106,,84331,0
25,3,2022,0,5186181754,7360.870377,,74995,0
5,10,2023,5,3938087673,714.4133472,,59539,0
9,5,2023,0,3445685739,6080.730522,,51659,0
20,6,2023,2,6619544274,5108.615096,,96896,0
6,10,2020,14,4230398723,1724.937876,,74162,0
23,6,2022,20,6677547538,721.778427,,27962,0
25,9,2022,20,1977717590,2673.933477,,22846,0
19,6,2021,16,2156104898,5617.460209,,50869,0
26,9,2022,13,7945500546,6915.845624,,96945,0
7,2,2022,9,1239007019,5058.934503,,35367,0
15,3,2020,2,8868730373,3115.150169,,68058,0
22,1,2020,6,5869533037,1,,33913,0
14,7,2020,5,1740730553,6847.785425,,56663,0
1,1,2022,0,6240830793,3431.26681,,80833,0
4,8,2020,10,8067824717,5566.538715,,12638,0
10,11,2020,10,6933803638,7746.49716,,85281,0
20,7,2021,16,1444565746,4557.53362,,96720,0
31,1,2022,5,9469976053,1947.608954,,50857,0
10,8,2022,12,9803983102,2840.010359,,15944,0
4,1,2023,3,5986840167,6820.332868,,43436,0
21,6,2022,15,4536944949,4474.498797,,42723,0
6,12,2023,1,7687336948,4938.030515,,11175,0
6,5,2023,17,4871386569,3552.161667,,43626,0
17,11,2022,15,6186081606,5584.372351,,19559,0
11,8,2023,13,3784825947,1,,45825,0
5,11,2020,15,6716947935,8044.948716,,62041,1
23,10,2023,6,7932923661,1800.549913,,31773,0
9,8,2021,10,8091139877,1551.808989,,87870,0
1,9,2020,15,8253247768,7931.865491,,82288,1
26,11,2020,18,1354106792,6926.676186,,51204,0
14,6,2020,18,1666143159,3250.425537,,74718,1
18,4,2021,14,7857280494,5151.016657,,61914,0
21,8,2020,5,5828161851,5177.282865,,82167,0
18,10,2023,20,7577948417,5818.969866,,99776,0
26,2,2020,14,5282291769,8319.115384,,64096,0
12,1,2023,17,6628250958,4793.520208,,83073,0
18,6,2022,12,6935709598,5695.707692,,48323,0
1,1,2023,23,2625351453,5944.908932,,18210,0
20,9,2022,9,4855392093,5240.101116,,65066,0
1,4,2021,13,4719829736,2240.739257,,83226,1
20,7,2023,5,3373110391,3836.765408,,59344,1
21,5,2022,13,3243338957,3013.393846,,16997,0
12,7,2023,11,9805034750,4097.598774,,68793,0
18,4,2020,2,3885798839,1,,26811,1
26,8,2023,23,3250166769,5021.06011,,73624,0
1,10,2022,4,2680695933,5512.151699,,23153,0
23,7,2022,7,7341380293,8699.776393,,71744,0
2,1,2021,6,5436029483,3459.660157,,65802,0
22,7,2023,1,6407070486,1,,76475,0
6,1,2023,23,6013188480,6739.605314,,14605,0
16,2,2022,16,6037526111,5986.404266,,50505,0
27,2,2022,5,7223230971,5172.436664,,65852,0
21,1,2023,5,7265790962,2682.724248,,12792,0
14,7,2023,15,4002877705,3413.038393,,72187,0
18,7,2021,23,9039346503,1945.762721,,91639,1
19,11,2023,4,8612278198,3800.15965,,25219,0
29,3,2020,10,3815142336,1821.4617,,93416,0
14,11,2022,4,4051167669,9896.018786,,14885,0
25,12,2020,7,2398903428,4651.716864,,70299,0
24,11,2022,10,3787654467,4422.785993,,20586,0
12,11,2020,14,2889919264,3928.304832,,59512,1
11,12,2022,0,8341593324,1089.928043,,71700,0
1,4,2022,3,5967170579,8667.142209,,78302,0
24,1,2021,1,5877292482,9282.158198,,89394,0
15,9,2020,3,5306195487,9667.096892,,91762,0
7,2,2022,23,4536542121,6223.011678,,24766,0
15,6,2020,3,3024929091,4504.048712,,77261,0
16,5,2022,14,9892863975,10723.5446,,28154,0
15,1,2023,11,2213459452,5258.003974,,53540,1
14,6,2020,23,4523869688,970.3160663,,38640,0
13,8,2023,21,2096580873,4857.321593,,38481,0
21,7,2023,4,5148909749,5937.499379,,40513,0
11,8,2022,21,7530714266,3248.77058,,66561,0
8,1,2022,8,7610691114,51.21044286,,37971,0
11,5,2022,11,7809736649,4162.086572,,81919,0
2,4,2022,4,3983945641,5196.940028,,24812,0
4,11,2023,0,2062592528,2468.77909,,66571,0
24,12,2023,5,2373248469,3269.269568,,26214,0
3,8,2022,17,8928424672,7650.676572,,55308,1
22,6,2023,17,2398081619,6588.193859,,87912,0
18,10,2022,11,5069204788,6069.577517,,31908,0
25,1,2022,20,6612899565,10093.89901,,65529,0
22,2,2021,10,1816155442,3441.768486,,58225,0
14,2,2020,3,9204157123,11905.48479,,78886,0
16,12,2020,5,7519110915,845.5196138,,33061,0
6,8,2020,7,6230310338,2229.661574,,13899,0
13,6,2023,14,1430567120,2955.787627,,87017,0
9,11,2023,22,3371881694,4442.37995,,54354,0
12,12,2023,8,6343047255,8038.030221,,12717,0
2,10,2022,5,7462145332,5359.216627,,40630,0
15,7,2022,13,4177686252,8248.149964,,47233,0
4,10,2022,12,9841465991,9304.901658,,26530,0
19,7,2023,1,4495143219,7330.511454,,54643,0
28,8,2022,15,7211582919,4283.077406,,35844,0
13,10,2021,11,9986925715,8199.842649,,73063,0
9,8,2021,9,5895496603,6387.418258,,34097,1
5,5,2021,0,9864385033,921.4937107,,43947,0
20,6,2020,22,1978707196,6476.714459,,72030,0
8,4,2023,3,5882738803,1,,75363,0
29,2,2020,6,5483455504,2804.922766,,22155,0
11,2,2023,11,6465503749,9574.617749,,21358,1
29,8,2023,15,5416181689,4946.101719,,73453,0
3,7,2022,1,3948124676,6850.927763,,19883,0
1,3,2021,7,6320560068,7179.149657,,68949,0
30,7,2020,21,7160209568,5964.512721,,10114,0
25,6,2023,22,2630734809,5829.538656,,62522,0
16,9,2020,10,8366942034,5011.492485,,25859,0
23,1,2022,18,4964280377,917.9928666,,99325,0
11,3,2023,0,6555066162,8504.989487,,69945,0
6,9,2020,14,7935763284,7506.868652,,93858,0
5,5,2022,20,7091695099,6257.052687,,35789,0
14,2,2021,16,8604547676,7847.775477,,73195,1
16,11,2020,23,3566907295,2264.503483,,95271,0
24,4,2021,1,2792705906,7475.619182,,47631,0
10,9,2023,6,6866073555,5548.149318,,75133,0
27,12,2023,8,5296192060,5016.300382,,42246,0
11,6,2023,6,8728679917,4680.210461,,83259,0
7,3,2021,0,4516643502,6437.30413,,72120,0
16,3,2021,14,6879878134,5336.141458,,74532,0
6,11,2023,11,6330699293,4508.750258,,70656,0
5,11,2022,0,9610832603,8873.995039,,85041,0
8,6,2020,10,3254729304,1291.597208,,34177,0
28,12,2023,0,6971034377,4821.459394,,75308,0
9,4,2022,8,6948296684,5615.850847,,44707,1
30,7,2022,15,3420654531,7801.686095,,83264,0
19,4,2023,19,7944507818,5902.915095,,71242,0
10,12,2022,16,8937395404,5898.224329,,74847,0
7,2,2021,17,6463408181,3918.951383,,16494,0
4,6,2021,5,7251557987,4702.133356,,61267,0
15,2,2020,12,7462609961,4634.902873,,68973,0
23,11,2023,10,2650263319,4503.113555,,18743,1
8,12,2022,23,9105771126,5720.459956,,59216,0
2,10,2020,19,6359192364,6374.854673,,35477,0
24,11,2020,15,5664379017,3570.514762,,13351,0
6,7,2020,13,9764668552,1,,93174,0
28,8,2021,7,9555101595,9621.01701,,99293,0
11,2,2022,11,7419928787,5876.529387,,51638,0
21,7,2020,2,3651613628,1109.694735,,11195,0
10,11,2023,0,4573471060,3120.10213,,55489,0
22,5,2023,10,1664277600,8517.808965,,95769,1
8,2,2022,1,6494038873,2020.264012,,52833,0
14,7,2020,19,4414160551,4304.979154,,11305,0
5,10,2021,12,6612442600,2451.887179,,29925,0
9,4,2023,5,6573175143,1182.266007,,17286,0
6,3,2020,19,1481195130,3488.387774,,50917,0
21,10,2021,8,2921924473,8494.310547,,16335,1
18,10,2022,16,1473819531,3982.206342,,76737,1
19,12,2023,0,2508866055,5160.992886,,95219,0
1,1,2022,14,2347864111,6860.700236,,53385,0
5,11,2021,3,2503464928,2541.259719,,41334,0
12,5,2020,23,2827073275,5155.969431,,18630,1
8,4,2022,8,4360145822,8617.622657,,35294,1
7,3,2022,12,5171822117,3124.239895,,54016,0
28,1,2020,19,5415140194,8941.22642,,26484,0
21,10,2023,13,9443828713,6820.794674,,46598,0
31,4,2022,21,5533613154,587.4753029,,56621,0
19,12,2021,1,8760998998,1,,61707,0
20,1,2020,12,4987747483,4403.389996,,64239,0
19,12,2020,11,6651033895,2460.02152,,94026,0
30,7,2023,2,9895067456,3024.181506,,88628,0
1,10,2023,12,6771164629,6051.549446,,10347,0
5,12,2023,3,8812894948,6971.1064,,38220,0
4,1,2023,12,3632591620,10080.9375,,83023,0
22,3,2020,5,6561673639,3748.118897,,10366,0
18,3,2021,5,9677381763,6464.430335,,60335,0
25,6,2021,4,5237262799,3229.814637,,45598,0
3,9,2021,5,6531109990,2943.203237,,24797,0
21,3,2020,16,6405981251,1,,49018,0
21,4,2023,16,5299737926,5756.706775,,84569,1
30,2,2023,23,5189016583,5627.061831,,42376,0
15,11,2021,16,4645508480,10796.82883,,57800,0
27,5,2023,6,1697397954,9378.843853,,29945,0
9,11,2022,10,3860843733,4000.469613,,46865,0
18,4,2022,4,6344982393,7818.548911,,29066,0
8,9,2023,18,5894790649,8766.807881,,53673,0
22,4,2020,10,8833143176,5735.021847,,96748,0
18,10,2022,16,2189967283,5528.052995,,47591,0
18,2,2023,9,2756931269,6502.173231,,74210,0
8,11,2021,23,1181916601,5098.596045,,94970,0
5,8,2022,16,1699945847,1,,70157,0
16,3,2021,3,8282366277,2246.021516,,28788,0
22,2,2023,6,3220350090,3128.065165,,73635,0
2,5,2022,8,5946601018,4371.059563,,52189,0
28,11,2023,23,1391377097,5763.934756,,35982,0
20,2,2020,21,1221798313,4313.567485,,83422,0
4,6,2023,4,8203587784,6492.016338,,23802,0
1,10,2022,18,8065966174,4155.859198,,94118,0
10,12,2021,5,9313259262,3823.355896,,22993,0
26,3,2021,5,4074409935,6295.068195,,75377,0
20,11,2022,22,7267027206,1595.344094,,90694,0
19,9,2020,7,4340508971,6597.003955,,44276,0
15,8,2021,15,1648122966,10314.39708,,60034,0
4,8,2020,14,1804194621,9268.313477,,94166,0
31,8,2023,6,9003712596,4004.559835,,27244,1
25,2,2020,18,9447361166,5325.971344,,61631,0
31,5,2023,19,6203661923,3291.730758,,12189,0
11,6,2023,17,7300488064,12105.37965,,32616,0
17,2,2021,0,1229823569,4951.460821,,67089,0
16,6,2022,9,4685007417,5365.583122,,91281,0
6,10,2022,2,1008950435,3368.131627,,27121,0
13,11,2023,7,7266387425,10386.78507,,53981,0
19,2,2023,0,6198121025,2302.844777,,82970,0
23,12,2021,1,7782739449,4601.187024,,90440,0
18,9,2020,16,6735996783,5385.440893,,30286,0
11,6,2022,7,7996087378,7867.579292,,27070,0
2,10,2021,22,4429837178,4994.710236,,66035,1
12,9,2020,1,2769911959,3378.075062,,60779,0
5,8,2021,17,2146872243,4581.766983,,95177,0
14,9,2021,17,5013307978,6599.253356,,52520,0
27,10,2020,2,4894077714,5364.904582,,59292,1
23,4,2021,7,8718772350,5025.671447,,59310,0
25,6,2022,21,4294524391,5090.555858,,28599,0
18,6,2020,8,6019001013,5534.076784,,57036,0
27,8,2023,5,6381594421,8358.66015,,86541,0
21,9,2020,0,7403897773,6394.163299,,81189,0
23,7,2021,10,8486848529,566.5771967,,79632,0
6,7,2020,0,2280112396,9232.116628,,63596,0
5,9,2023,2,1815434710,2927.327093,,97936,0
4,4,2021,23,4415874271,8511.824546,,29207,0
24,10,2021,18,3730086351,2508.836793,,86914,0
26,5,2022,14,4814089785,4617.172817,,44484,0
5,1,2020,13,6878402718,8217.617081,,63621,0
5,6,2021,21,3735752491,7911.952188,,18296,1
11,9,2021,11,2919935354,1,,59104,0
2,5,2022,17,4204973249,1348.492904,,34592,0
7,4,2021,12,7395894294,696.4195965,,80770,0
26,3,2023,17,8669640409,9604.582545,,25878,0
24,4,2020,21,9438294298,3638.67895,,78696,0
25,9,2023,11,4366550817,2251.30048,,66622,0
16,8,2023,17,2821334233,3290.324616,,86291,0
6,3,2020,5,6304682544,5826.765881,,37635,0
3,1,2023,19,9756843015,9700.111876,,64447,0
1,2,2021,21,2936379627,7851.149366,,66545,0
15,2,2023,1,4858723178,9457.553335,,80779,0
24,10,2022,10,8241751611,2885.197467,,35454,0
18,4,2020,12,6562087676,566.4476492,,68667,0
25,2,2021,7,1868752083,2368.748491,,76362,1
28,11,2021,12,6732548024,2050.339472,,46242,0
30,11,2020,6,1056355936,4584.961529,,71953,0
3,11,2020,2,5896010419,7661.631127,,60521,1
31,4,2022,10,2935439194,3308.589054,,82812,0
28,5,2020,12,2610679108,3193.462291,,64622,0
26,2,2023,13,7802630618,5983.387921,,40615,0
13,3,2020,11,1487081703,5867.692554,,78755,0
26,3,2022,11,1841883995,6652.79702,,38628,1
17,1,2021,21,1724306270,8197.612969,,24363,0
6,9,2021,2,1600974614,4723.345807,,64110,0
31,9,2022,13,6040922352,3786.417251,,59669,0
1,5,2021,5,7434267550,578.4090997,,40113,0
29,5,2021,4,2463897804,3578.401402,,95162,1
13,4,2020,4,3628919526,2079.301229,,91824,0
8,2,2020,12,9366009619,3883.393253,,88705,0
10,2,2021,6,3257987106,4714.462204,,33788,0
6,5,2021,2,3755850197,4285.718766,,89570,0
28,12,2021,19,1503989270,437.0033526,,94774,0
24,1,2022,12,4056371687,7936.80768,,77023,0
17,4,2023,22,6783059114,7584.907932,,70740,1
4,7,2021,5,6910268954,5098.081908,,51815,0
17,12,2021,10,8965319499,1738.897444,,98885,0
14,5,2023,17,2413911499,6294.914986,,82691,0
23,10,2023,10,5170982475,1396.665487,,67568,1
12,11,2022,3,6495201626,3689.453731,,99083,0
22,10,2022,13,9718126528,5350.96243,,12540,0
3,10,2021,21,2562114256,4794.293467,,11823,0
17,4,2022,12,1815464276,5523.289684,,33910,0
21,12,2020,6,7527132818,2748.056813,,54251,0
2,1,2022,13,6938839234,5981.502316,,92106,0
21,9,2022,15,9670537549,6431.430114,,12935,0
28,10,2021,19,9110581642,1,,96713,0
10,11,2020,14,6326071661,5411.599154,,70611,0
19,6,2021,14,2364084550,7136.731745,,80190,0
25,11,2020,2,1396660100,3790.57263,,44244,0
6,1,2022,6,3823622138,4157.886515,,40240,0
20,5,2020,2,8116936071,4959.390917,,37599,0
2,9,2021,12,9333712025,9805.328053,,25872,0
19,3,2021,22,5212358557,4650.450393,,39503,0
22,9,2021,12,8846188570,4260.678088,,16060,0
19,4,2021,2,1361023396,928.1037491,,71015,0
26,8,2022,23,2313660306,4788.383308,,39951,0
13,8,2023,18,7043301469,2410.252671,,53863,0
28,2,2022,22,2119881878,1687.137464,,76582,0
8,2,2023,20,1416084315,3817.697397,,34217,0
23,1,2020,5,1622195388,4372.922099,,41100,0
31,10,2022,10,2024678514,533.9159363,,98121,0
28,10,2023,3,6748671085,4584.078068,,24190,0
12,10,2020,16,7013887458,7466.528196,,28423,0
24,5,2020,2,3417435239,6854.68404,,64818,0
29,9,2020,9,6842815587,8180.115356,,64968,0
12,12,2021,14,7631515287,4590.295592,,63966,0
27,7,2023,14,8408137713,1,,57092,0
6,7,2022,12,1443947189,5774.410194,,84367,0
7,9,2020,6,9857304380,6307.560982,,94621,0
2,7,2023,16,2267161547,4726.969613,,93318,0
6,9,2020,22,7143693656,1,,16013,0
5,11,2022,2,3921852708,12868.54429,,30943,0
28,12,2020,4,4783834700,1,,25441,0
24,11,2023,13,7659059603,146.3774777,,36779,0
16,2,2020,14,9919913316,3020.236566,,46561,0
5,4,2021,23,2536677133,9462.75757,,72042,0
22,3,2020,23,9813685010,3137.102263,,58844,0
6,1,2023,3,6112957005,1626.894176,,60199,0
14,10,2022,1,9616049728,4468.492648,,94996,0
12,2,2021,23,4290919286,3076.12284,,55414,0
18,1,2021,12,6448759930,9308.708106,,70635,0
11,5,2023,17,5856353304,6593.270468,,46711,0
31,5,2021,1,4833724689,1,,96645,0
19,8,2023,5,1730891271,4928.467106,,10435,0
6,10,2021,9,5791784769,1,,79897,0
22,2,2021,11,9181565987,8069.679001,,42477,0
8,11,2023,18,1220265422,3390.429637,,91831,0
21,7,2021,14,2272454655,3850.823964,,17239,0
21,1,2021,8,2169980749,3583.431688,,83658,0
12,6,2021,13,3797960675,2274.51813,,77075,0
20,12,2022,13,8099468279,7957.917311,,40745,0
5,10,2021,19,2567933156,8350.686812,,44787,0
26,8,2022,15,1115926320,7335.177683,,86506,0
13,10,2023,17,8094373277,5754.242591,,98609,0
5,11,2022,5,1404868551,1796.838755,,86428,0
13,3,2023,11,6252374307,538.6316294,,89076,0
5,1,2020,23,1286983670,4802.674739,,99781,0
5,2,2020,10,3636430469,6104.656454,,25968,0
21,10,2022,22,7142676973,8631.64823,,13412,0
28,10,2021,9,3258113053,3254.200518,,82303,0
12,11,2022,3,7112751851,3545.412622,,17002,0
15,8,2022,2,7536155003,4437.761719,,26057,0
11,2,2020,15,4393941555,4656.06073,,20312,0
3,8,2022,18,8601177430,8693.657632,,75145,0
20,2,2023,1,5306446373,4829.138612,,29381,0
10,5,2022,1,6580595168,5159.984002,,58149,0
13,12,2020,22,4405805523,1569.856535,,83544,0
23,1,2021,9,7557874764,5687.152126,,69955,0
3,5,2020,21,9695872534,4586.721538,,52766,1
19,7,2021,21,5249390212,5569.519861,,56096,0
21,7,2020,8,9033053775,1,,25795,0
23,7,2022,17,3340091434,1,,41861,0
30,5,2020,12,2712409858,6164.728461,,50160,0
18,1,2021,15,5044501729,3832.911704,,34001,0
28,12,2021,22,6196027514,7753.68021,,19290,1
18,3,2020,18,2879251237,1982.667348,,46692,1
3,4,2020,17,4437075797,6329.637068,,15791,0
2,10,2023,9,3873040111,2592.923047,,49627,0
7,8,2022,15,5248759920,3104.680874,,42502,0
26,3,2023,23,7081931791,10722.84299,,38597,0
1,9,2020,18,5184914491,1802.036674,,71281,1
29,9,2022,11,4437117556,3769.88179,,84405,1
19,3,2023,16,9438954961,10309.98321,,76186,0
27,2,2021,7,9437240613,905.8080568,,15519,0
12,11,2020,0,7050422117,3824.443784,,51593,0
15,2,2021,21,2489261667,3472.468032,,38099,0
14,7,2023,18,2364506628,4472.985716,,59934,0
25,8,2022,2,3205665768,1360.311212,,91004,0
18,11,2021,20,3716257127,7330.687796,,58587,0
8,4,2022,20,8320325997,7958.073701,,10569,0
5,4,2021,4,8792852027,3288.520165,,99544,0
27,9,2022,9,9008570964,2328.626482,,17983,0
11,11,2022,6,9736210725,3634.242933,,81566,0
14,7,2021,10,7235721086,4291.411491,,18422,0
29,10,2023,17,7800485884,4017.355549,,96800,0
13,6,2020,18,3168514263,236.7969775,,23253,0
29,6,2021,21,5289168099,5392.165522,,25654,0
31,9,2020,0,8805293128,3525.763273,,13774,0
15,12,2020,23,8256824009,3800.503715,,63925,1
8,1,2023,14,8707500580,3883.572418,,54243,0
31,11,2021,11,4339310004,10304.89214,,10432,0
1,2,2022,16,4639329818,8817.972829,,55635,0
22,5,2023,22,7724865175,5259.20973,,52529,0
12,12,2021,9,8621344983,1876.499145,,96904,0
11,5,2023,1,7398329978,9074.786136,,14402,0
18,9,2022,14,5290953785,7911.528003,,51397,0
15,2,2022,14,7343788994,1861.603651,,21720,0
8,12,2022,3,4985021471,5191.990394,,79766,0
13,10,2021,7,1139498365,7880.089576,,89421,0
21,6,2023,1,9033416217,3171.494773,,42192,0
19,5,2022,0,1248633570,337.5362906,,93926,0
24,6,2021,22,4032607063,3457.131169,,48823,1
25,3,2022,17,9923679536,1478.976869,,79234,0
22,8,2023,14,6489047419,3981.044678,,45180,0
26,5,2023,2,5282256865,5037.586192,,24225,1
11,1,2021,17,5137159634,5842.79898,,29334,0
15,10,2020,9,2862495713,7617.151717,,83450,0
21,5,2023,5,8086819834,1511.619505,,87263,0
13,1,2022,19,4238900786,6745.669408,,82750,0
9,4,2022,14,4403347956,7294.971525,,38669,0
29,7,2023,12,9827697601,2049.184688,,34354,1
1,12,2022,4,7894146407,8020.755088,,73823,0
24,7,2020,23,5455674566,11336.31033,,27542,0
22,5,2022,12,1778368939,1712.032163,,55916,0
25,1,2021,0,9316740215,4637.93444,,25369,0
31,7,2021,3,9259740907,7292.141975,,38245,0
28,6,2022,9,9642908897,2697.936828,,49404,0
11,9,2023,5,3610958445,6527.470163,,19956,0
22,10,2021,3,2381670597,3611.357451,,65091,1
28,7,2022,17,3762450997,1,,11142,0
25,4,2023,7,4224848373,9821.551601,,27249,0
5,4,2021,10,6662648038,4146.224022,,75081,0
11,10,2023,1,9710065148,2427.323676,,11090,0
7,3,2020,11,9802968199,7658.396101,,67553,0
5,8,2020,10,2882929139,1614.151902,,10652,1
9,9,2021,19,2437258657,4722.079774,,55740,0
27,10,2023,0,5913909631,6274.248966,,16601,0
22,5,2020,3,6220572616,3960.811056,,71458,0
27,1,2023,18,7415766422,7234.11517,,88289,0
16,2,2021,8,2757532425,7014.653442,,58825,0
30,7,2022,6,5255091552,2482.92814,,73057,0
5,5,2020,5,9407748278,7435.281812,,76297,1
23,12,2021,10,4815577277,3783.888885,,85959,0
17,7,2021,11,2561468554,3154.329965,,37857,0
9,8,2022,20,6546247443,6834.599031,,51910,0
22,8,2020,1,4132746277,10833.94049,,51789,0
6,5,2021,3,4430957626,2037.841937,,69871,0
23,5,2022,17,4684581105,1977.015642,,71600,0
15,8,2022,17,7351461290,8714.59843,,32725,0
23,10,2021,21,9583620872,2545.336745,,25682,0
30,6,2021,17,5725424596,8265.796153,,17425,1
10,1,2023,16,8378363770,1106.533274,,79592,0
31,7,2023,22,7617759508,3671.52119,,59589,0
24,7,2022,9,9754986133,1630.668678,,15488,0
23,4,2020,23,7018813090,3396.306855,,34835,0
30,5,2020,2,2548422616,3913.277178,,67320,0
21,1,2021,0,4537955666,4270.240485,,91081,0
16,3,2022,10,1459797437,4987.176739,,39116,0
19,1,2023,3,6029298788,4500.225845,,70982,0
31,7,2022,1,7105867922,5733.102191,,39993,0
11,11,2022,20,3446821200,10050.92178,,10676,0
8,12,2023,11,2517991098,5955.953367,,26544,0
20,11,2023,9,4707369378,5895.263797,,20052,0
7,2,2023,2,3607296032,1,,27521,0
15,6,2021,22,8802322048,8244.010603,,28654,0
7,3,2023,11,7688856905,2837.433245,,10026,0
22,8,2020,21,8229785860,20.43154275,,70545,0
21,10,2020,2,2559498597,1265.399785,,47069,0
12,3,2021,10,9707307989,5431.027293,,31124,0
30,2,2020,7,9129710312,1,,28973,1
2,10,2022,9,5886170074,7604.895205,,19286,0
25,2,2023,17,6669655555,1,,83387,0
2,7,2023,17,6209322115,5090.387658,,65841,0
13,5,2022,14,1707413927,4935.439232,,92605,0
28,12,2021,1,7600358688,4358.776181,,28538,0
19,3,2021,8,8447826632,6107.944935,,82190,0
5,7,2023,18,6320513734,4916.514828,,68922,0
22,10,2023,9,3419995769,7952.716348,,17970,0
16,3,2021,23,7029929616,1,,64830,0
3,11,2020,4,2463568964,2004.447485,,53034,0
28,6,2023,21,9697174220,6999.959831,,80007,0
19,5,2023,19,8406069030,7724.721779,,55167,0
8,10,2022,13,2949862157,3223.417167,,36055,0
12,8,2021,18,1271656797,4754.862139,,63155,0
6,3,2020,12,7147687044,4939.301211,,36912,0
20,10,2022,18,7024390932,2203.030329,,17264,0
